opp_id,account_id,account_name,segment,division,rep_id,is_cross_division_deal,region,created_date,close_date,stage,probability,amount,is_closed,is_won,is_renewal,loss_reason,competitor,is_stalled,sales_cycle_days_actual,fiscal_quarter
101131,5292,Coffey-Phillips,Private Equity,Venue,1008,False,West,2024-08-04,2024-09-16,Closed Won,100,57792.41,True,True,False,,,False,43.0,FY2024-Q3
101132,5365,"Miller, Ramos and Coleman",Investment Bank,Venue,1008,False,Northeast,2026-05-04,2026-06-19,Closed Won,100,8000.0,True,True,False,,,False,46.0,FY2026-Q2
101133,5245,Hoover-Campbell,Investment Bank,Venue,1009,False,Southeast,2025-09-28,2025-11-03,Closed Lost,0,8000.0,True,False,False,Timing - Not Ready,Datasite,False,36.0,FY2025-Q4
101134,5393,"Cole, Glass and Cunningham",Investment Bank,Venue,1011,False,Texas/Central,2026-01-02,2026-01-30,Closed Won,100,38600.96,True,True,False,,,False,28.0,FY2026-Q1
101135,5303,"Turner, Ortiz and Taylor",Private Equity,Venue,1007,False,Texas/Central,2025-02-27,2025-04-30,Closed Won,100,64238.72,True,True,False,,,False,62.0,FY2025-Q2
101136,5310,Crosby-Ramirez,Large Cap Public,Venue,1008,False,Northeast,2025-02-06,2025-03-18,Closed Won,100,8000.0,True,True,False,,,False,40.0,FY2025-Q1
101137,5247,"Burns, Hernandez and Ryan",Private Equity,Venue,1008,False,Mid-Atlantic,2025-09-05,2025-10-22,Closed Won,100,33655.12,True,True,False,,,False,47.0,FY2025-Q4
101138,5312,Garcia-Jennings,Mid Cap Public,Venue,1011,False,Midwest,2024-09-23,2024-10-06,Closed Lost,0,29287.46,True,False,False,Feature Gap,Intralinks,False,13.0,FY2024-Q4
101139,5230,Gutierrez-Lopez,Private Equity,Venue,1008,False,Southeast,2024-09-10,2024-10-12,Closed Lost,0,26097.64,True,False,False,Feature Gap,Toppan Merrill,False,32.0,FY2024-Q4
101140,5332,Henry Group,Large Cap Public,Venue,1008,False,West,2026-03-11,2026-04-20,Closed Lost,0,20401.3,True,False,False,Budget Cut,Donnelley Legacy/Manual Process,False,40.0,FY2026-Q2
101141,5148,Curry Inc,Pre-IPO / Private,Venue,1010,False,Mid-Atlantic,2026-03-10,2026-04-02,Closed Won,100,8000.0,True,True,False,,,False,23.0,FY2026-Q2
101142,5209,"Hall, Baker and Moody",Mid Cap Public,Venue,1008,False,Mid-Atlantic,2025-08-20,2025-09-13,Closed Lost,0,29178.28,True,False,False,No Decision / Stalled,Intralinks,False,24.0,FY2025-Q3
101143,5390,Morrison Ltd,Private Equity,Venue,1007,False,Southeast,2025-04-06,2025-05-01,Closed Won,100,66889.44,True,True,False,,,False,25.0,FY2025-Q2
101144,5102,"Parker, Ortiz and Powell",Investment Bank,Venue,1008,False,Southeast,2024-11-03,2024-11-13,Closed Lost,0,38604.08,True,False,False,Budget Cut,Workiva,False,10.0,FY2024-Q4
101145,5315,Davis-Lewis,Investment Bank,Venue,1008,False,Texas/Central,2025-06-22,2025-07-26,Closed Lost,0,46621.75,True,False,False,Timing - Not Ready,Workiva,False,34.0,FY2025-Q3
101146,5389,Thomas and Sons,Large Cap Public,Venue,1007,False,Texas/Central,2024-12-21,2025-01-09,Closed Won,100,36722.51,True,True,False,,,False,19.0,FY2025-Q1
101147,5457,Jones-Fox,Pre-IPO / Private,Venue,1010,False,Texas/Central,2026-05-25,2026-06-16,Closed Lost,0,12822.05,True,False,False,Budget Cut,Donnelley Legacy/Manual Process,False,22.0,FY2026-Q2
101148,5224,Bailey-Cook,Investment Bank,Venue,1011,False,West,2024-11-07,2025-01-05,Closed Won,100,21437.26,True,True,False,,,False,59.0,FY2025-Q1
101149,5262,Brennan-Johnson,Large Cap Public,Venue,1008,False,Southeast,2025-03-30,2025-05-14,Closed Lost,0,20886.35,True,False,False,Lost to Competitor,Toppan Merrill,False,45.0,FY2025-Q2
101150,5109,"Jackson, Miller and Robertson",Pre-IPO / Private,Venue,1007,False,Mid-Atlantic,2025-09-01,2025-10-12,Closed Lost,0,67226.74,True,False,False,No Decision / Stalled,Ideagen/Q4,False,41.0,FY2025-Q4
101151,5466,Brown Group,Private Equity,Venue,1010,False,Midwest,2025-11-26,2025-12-26,Closed Lost,0,44331.48,True,False,False,Lost to Competitor,Datasite,False,30.0,FY2025-Q4
101152,5030,Lee-Davis,Large Cap Public,Venue,1008,False,Mid-Atlantic,2025-05-08,2025-06-23,Closed Lost,0,31454.24,True,False,False,Feature Gap,Workiva,False,46.0,FY2025-Q2
101153,5287,"Lucas, Parker and Alexander",Investment Bank,Venue,1010,False,Southeast,2024-09-24,2024-11-06,Closed Lost,0,19002.56,True,False,False,Price,Donnelley Legacy/Manual Process,False,43.0,FY2024-Q4
101154,5041,Hancock Inc,Mid Cap Public,Venue,1011,False,West,2026-05-24,2026-06-30,Closed Won,100,55522.93,True,True,False,,,False,37.0,FY2026-Q2
101155,5439,Wilkerson-Arias,Private Equity,Venue,1008,False,Northeast,2026-06-19,2026-08-17,Prospecting,10,98967.58,False,,False,,,False,,FY2026-Q3
101156,5038,Williams PLC,Private Equity,Venue,1010,False,Midwest,2026-05-31,2026-07-09,Proposal,60,8000.0,False,,False,,,False,,FY2026-Q3
101157,5458,"Hartman, Romero and Smith",Investment Bank,Venue,1010,False,Midwest,2026-05-21,2026-07-05,Negotiation,80,93387.74,False,,False,,,True,,FY2026-Q3
101158,5317,Zhang PLC,Investment Bank,Venue,1007,False,Midwest,2024-09-14,2024-09-24,Closed Lost,0,55024.39,True,False,False,Price,Donnelley Legacy/Manual Process,False,10.0,FY2024-Q3
101159,5035,"West, Henderson and Ramirez",Investment Bank,Venue,1008,False,Texas/Central,2025-07-23,2025-09-12,Closed Lost,0,58169.68,True,False,False,Lost to Competitor,Ideagen/Q4,False,51.0,FY2025-Q3
101160,5322,Fernandez and Sons,Mid Cap Public,Venue,1007,False,Texas/Central,2025-04-23,2025-05-30,Closed Won,100,40358.74,True,True,False,,,False,37.0,FY2025-Q2
101161,5081,Johnson-Doyle,Pre-IPO / Private,Venue,1008,False,Northeast,2026-02-02,2026-03-08,Closed Lost,0,76167.01,True,False,False,Feature Gap,In-house Build,False,34.0,FY2026-Q1
101162,5154,Jackson-Lawson,Pre-IPO / Private,Venue,1009,False,West,2025-10-17,2025-11-17,Closed Won,100,84238.1,True,True,False,,,False,31.0,FY2025-Q4
101163,5340,Perry-Davis,Large Cap Public,Venue,1006,False,Mid-Atlantic,2025-05-01,2025-06-26,Closed Won,100,27648.1,True,True,False,,,False,56.0,FY2025-Q2
101164,5292,Coffey-Phillips,Private Equity,Venue,1007,False,West,2024-10-11,2024-10-21,Closed Won,100,49986.89,True,True,False,,,False,10.0,FY2024-Q4
101165,5139,Johnson-Rogers,Pre-IPO / Private,Venue,1008,False,Northeast,2025-11-11,2025-12-01,Closed Won,100,82652.26,True,True,False,,,False,20.0,FY2025-Q4
101166,5209,"Hall, Baker and Moody",Mid Cap Public,Venue,1007,False,Mid-Atlantic,2025-07-18,2025-08-19,Closed Lost,0,54125.41,True,False,False,No Decision / Stalled,Workiva,False,32.0,FY2025-Q3
101167,5429,Young-Allen,Private Equity,Venue,1007,False,Southeast,2026-05-03,2026-06-08,Closed Won,100,36761.1,True,True,False,,,False,36.0,FY2026-Q2
101168,5134,"Smith, Gilmore and Johnston",Investment Bank,Venue,1011,False,West,2025-09-17,2025-10-25,Closed Won,100,30077.01,True,True,False,,,False,38.0,FY2025-Q4
101169,5283,Parsons-Hall,Large Cap Public,Venue,1011,False,Midwest,2025-04-17,2025-05-14,Closed Won,100,50073.17,True,True,False,,,False,27.0,FY2025-Q2
101170,5447,Gilbert-Bullock,Large Cap Public,Venue,1009,False,Midwest,2025-03-29,2025-05-21,Closed Lost,0,11527.53,True,False,False,Feature Gap,Intralinks,False,53.0,FY2025-Q2
101171,5460,King-Smith,Investment Bank,Venue,1006,False,Midwest,2025-08-02,2025-09-10,Closed Won,100,42359.62,True,True,False,,,False,39.0,FY2025-Q3
101172,5464,Li-Thompson,Investment Bank,Venue,1006,False,Northeast,2025-11-24,2026-01-13,Closed Lost,0,11421.38,True,False,False,No Decision / Stalled,Donnelley Legacy/Manual Process,False,50.0,FY2026-Q1
101173,5387,"Hicks, Bullock and Bailey",Pre-IPO / Private,Venue,1008,False,Northeast,2025-09-17,2025-10-26,Closed Lost,0,33933.24,True,False,False,Budget Cut,Intralinks,False,39.0,FY2025-Q4
101174,5326,"Fisher, Wilson and Brown",Mid Cap Public,Venue,1006,False,Midwest,2025-01-07,2025-02-13,Closed Lost,0,94995.32,True,False,False,Feature Gap,Intralinks,False,37.0,FY2025-Q1
101175,5341,Edwards-Scott,Private Equity,Venue,1011,False,Southeast,2025-09-12,2025-10-19,Closed Lost,0,61820.8,True,False,False,Price,Toppan Merrill,False,37.0,FY2025-Q4
101176,5150,"Williams, Johnson and Wright",Investment Bank,Venue,1010,False,West,2025-01-09,2025-02-02,Closed Lost,0,90181.69,True,False,False,Lost to Competitor,Intralinks,False,24.0,FY2025-Q1
101177,5305,Davis PLC,Mid Cap Public,Venue,1009,False,Northeast,2026-03-23,2026-05-06,Closed Won,100,11596.81,True,True,False,,,False,44.0,FY2026-Q2
101178,5284,Robinson-Lee,Investment Bank,Venue,1007,False,Texas/Central,2026-06-16,2026-08-05,Qualification,25,18227.6,False,,False,,,False,,FY2026-Q3
101179,5048,"Woods, Calhoun and Schmidt",Large Cap Public,Venue,1006,False,Texas/Central,2025-11-02,2025-12-01,Closed Won,100,28547.57,True,True,False,,,False,29.0,FY2025-Q4
101180,5198,Miller-Wright,Private Equity,Venue,1009,False,Northeast,2025-07-07,2025-08-26,Closed Won,100,48025.33,True,True,False,,,False,50.0,FY2025-Q3
101181,5390,Morrison Ltd,Private Equity,Venue,1006,False,Southeast,2025-01-02,2025-02-10,Closed Lost,0,48686.88,True,False,False,No Decision / Stalled,Intralinks,False,39.0,FY2025-Q1
101182,5236,Tran Inc,Investment Bank,Venue,1010,False,Texas/Central,2025-10-26,2025-11-30,Closed Won,100,53073.69,True,True,False,,,False,35.0,FY2025-Q4
101183,5308,"Newton, Moore and Perry",Investment Bank,Venue,1011,False,Texas/Central,2025-07-07,2025-08-11,Closed Won,100,83543.67,True,True,False,,,False,35.0,FY2025-Q3
101184,5034,Wright and Sons,Mid Cap Public,Venue,1008,False,Texas/Central,2024-11-10,2024-12-08,Closed Lost,0,72247.36,True,False,False,Timing - Not Ready,In-house Build,False,28.0,FY2024-Q4
101185,5097,Smith-Frost,Mid Cap Public,Venue,1007,False,Northeast,2025-02-28,2025-03-26,Closed Lost,0,35449.88,True,False,False,Price,Workiva,False,26.0,FY2025-Q1
101186,5287,"Lucas, Parker and Alexander",Investment Bank,Venue,1011,False,Southeast,2024-10-31,2024-12-03,Closed Lost,0,33479.36,True,False,False,Lost to Competitor,Toppan Merrill,False,33.0,FY2024-Q4
101187,5168,Marshall-Petersen,Large Cap Public,Venue,1020,True,Southeast,2024-10-09,2024-11-11,Closed Lost,0,8000.0,True,False,False,No Decision / Stalled,Toppan Merrill,False,33.0,FY2024-Q4
101188,5083,"Shields, Cochran and Adams",Investment Bank,Venue,1007,False,Mid-Atlantic,2025-01-22,2025-02-16,Closed Won,100,8000.0,True,True,False,,,False,25.0,FY2025-Q1
101189,5121,"Schmidt, Hansen and Stewart",Large Cap Public,Venue,1008,False,Southeast,2025-09-01,2025-10-09,Closed Lost,0,8000.0,True,False,False,Timing - Not Ready,Datasite,False,38.0,FY2025-Q4
101190,5244,Morgan-French,Large Cap Public,Venue,1006,False,Midwest,2025-10-02,2025-11-05,Closed Lost,0,80760.01,True,False,False,Price,Donnelley Legacy/Manual Process,False,34.0,FY2025-Q4
101191,5015,Allen-Allen,Pre-IPO / Private,Venue,1008,False,West,2026-06-13,2026-06-30,Closed Lost,0,8000.0,True,False,False,Feature Gap,Intralinks,False,17.0,FY2026-Q2
101192,5239,Jimenez Ltd,Private Equity,Venue,1010,False,Southeast,2025-04-04,2025-05-27,Closed Won,100,21626.1,True,True,False,,,False,53.0,FY2025-Q2
101193,5064,"Garcia, Humphrey and Baker",Large Cap Public,Venue,1008,False,Texas/Central,2026-06-24,2026-08-03,Prospecting,10,14341.1,False,,False,,,False,,FY2026-Q3
101194,5297,"Martinez, Richardson and Curry",Mid Cap Public,Venue,1018,True,Southeast,2026-01-16,2026-02-02,Closed Won,100,8000.0,True,True,False,,,False,17.0,FY2026-Q1
101195,5083,"Shields, Cochran and Adams",Investment Bank,Venue,1008,False,Mid-Atlantic,2025-04-24,2025-06-08,Closed Lost,0,8000.0,True,False,False,No Decision / Stalled,Ideagen/Q4,False,45.0,FY2025-Q2
101196,5392,Marshall-Elliott,Pre-IPO / Private,Venue,1006,False,West,2025-01-31,2025-03-02,Closed Lost,0,15371.56,True,False,False,Feature Gap,In-house Build,False,30.0,FY2025-Q1
101197,5369,"Estrada, Williams and Foster",Large Cap Public,Venue,1020,True,West,2025-05-28,2025-06-29,Closed Lost,0,77847.95,True,False,False,No Decision / Stalled,Toppan Merrill,False,32.0,FY2025-Q2
101198,5287,"Lucas, Parker and Alexander",Investment Bank,Venue,1006,False,Southeast,2025-04-27,2025-05-23,Closed Lost,0,70808.17,True,False,False,Lost to Competitor,Toppan Merrill,False,26.0,FY2025-Q2
101199,5005,Frazier Inc,Large Cap Public,Venue,1020,True,Mid-Atlantic,2024-12-27,2025-02-22,Closed Lost,0,48769.27,True,False,False,Timing - Not Ready,Workiva,False,57.0,FY2025-Q1
101200,5271,Harvey-Allen,Pre-IPO / Private,Venue,1010,False,Midwest,2026-04-30,2026-05-31,Closed Lost,0,78430.12,True,False,False,Budget Cut,Intralinks,False,31.0,FY2026-Q2
101201,5380,Jackson-Meza,Pre-IPO / Private,Venue,1009,False,Southeast,2025-04-01,2025-04-26,Closed Won,100,93427.72,True,True,False,,,False,25.0,FY2025-Q2
101202,5217,Navarro-Munoz,Large Cap Public,Venue,1009,False,Northeast,2025-09-17,2025-10-17,Closed Won,100,33473.61,True,True,False,,,False,30.0,FY2025-Q4
101203,5396,Welch-Hogan,Investment Bank,Venue,1007,False,Texas/Central,2025-10-13,2025-11-21,Closed Won,100,51609.88,True,True,False,,,False,39.0,FY2025-Q4
101204,5247,"Burns, Hernandez and Ryan",Private Equity,Venue,1009,False,Mid-Atlantic,2024-07-21,2024-08-29,Closed Lost,0,56328.6,True,False,False,Lost to Competitor,Workiva,False,39.0,FY2024-Q3
101205,5218,Davis Ltd,Investment Bank,Venue,1009,False,Mid-Atlantic,2024-09-11,2024-10-19,Closed Lost,0,95307.28,True,False,False,Budget Cut,Workiva,False,38.0,FY2024-Q4
101206,5039,Novak and Sons,Private Equity,Venue,1006,False,Southeast,2025-12-21,2026-02-03,Closed Lost,0,115450.67,True,False,False,Budget Cut,Donnelley Legacy/Manual Process,False,44.0,FY2026-Q1
101207,5310,Crosby-Ramirez,Large Cap Public,Venue,1011,False,Northeast,2024-10-20,2024-11-15,Closed Lost,0,73169.02,True,False,False,Lost to Competitor,Intralinks,False,26.0,FY2024-Q4
101208,5257,Bowen Group,Investment Bank,Venue,1006,False,Mid-Atlantic,2025-03-31,2025-05-15,Closed Lost,0,17748.78,True,False,False,Price,Ideagen/Q4,False,45.0,FY2025-Q2
101209,5061,Moore-Bass,Large Cap Public,Venue,1008,False,Midwest,2026-01-06,2026-02-10,Closed Lost,0,21919.95,True,False,False,Price,Intralinks,False,35.0,FY2026-Q1
101210,5458,"Hartman, Romero and Smith",Investment Bank,Venue,1008,False,Midwest,2025-09-27,2025-10-25,Closed Won,100,21228.88,True,True,False,,,False,28.0,FY2025-Q4
101211,5113,Riggs PLC,Investment Bank,Venue,1011,False,West,2025-03-06,2025-03-25,Closed Lost,0,23108.72,True,False,False,Price,Ideagen/Q4,False,19.0,FY2025-Q1
101212,5254,"Pollard, Simpson and Johnson",Private Equity,Venue,1006,False,West,2024-10-13,2024-10-27,Closed Lost,0,23555.43,True,False,False,Budget Cut,Intralinks,False,14.0,FY2024-Q4
101213,5393,"Cole, Glass and Cunningham",Investment Bank,Venue,1009,False,Texas/Central,2025-02-14,2025-03-15,Closed Won,100,8000.0,True,True,False,,,False,29.0,FY2025-Q1
101214,5037,Morton-Chase,Mid Cap Public,Venue,1011,False,Texas/Central,2026-05-02,2026-06-11,Closed Won,100,126976.01,True,True,False,,,False,40.0,FY2026-Q2
101215,5181,"Wood, Tran and Cooper",Private Equity,Venue,1006,False,Northeast,2024-10-23,2024-12-01,Closed Won,100,8000.0,True,True,False,,,False,39.0,FY2024-Q4
101216,5179,Davis and Sons,Investment Bank,Venue,1008,False,Midwest,2025-06-30,2025-08-01,Closed Won,100,39399.05,True,True,False,,,False,32.0,FY2025-Q3
101217,5076,Nolan-Flynn,Large Cap Public,Venue,1011,False,West,2025-06-07,2025-07-27,Closed Lost,0,64656.52,True,False,False,Feature Gap,Toppan Merrill,False,50.0,FY2025-Q3
101218,5100,"Mccall, Hanson and Alvarado",Large Cap Public,Venue,1008,False,Northeast,2025-06-21,2025-07-15,Closed Lost,0,64629.05,True,False,False,Feature Gap,Datasite,False,24.0,FY2025-Q3
101219,5257,Bowen Group,Investment Bank,Venue,1007,False,Mid-Atlantic,2024-09-16,2024-10-26,Closed Lost,0,35102.88,True,False,False,Lost to Competitor,Datasite,False,40.0,FY2024-Q4
101220,5201,Kerr-Evans,Pre-IPO / Private,Venue,1011,False,Southeast,2024-10-23,2024-11-16,Closed Won,100,55310.69,True,True,False,,,False,24.0,FY2024-Q4
101221,5004,"Ferrell, Rice and Maddox",Private Equity,Venue,1007,False,Midwest,2025-05-26,2025-06-27,Closed Lost,0,41305.83,True,False,False,No Decision / Stalled,Datasite,False,32.0,FY2025-Q2
101222,5073,"Patterson, Smith and Jones",Pre-IPO / Private,Venue,1009,False,Southeast,2025-09-07,2025-10-13,Closed Lost,0,32898.95,True,False,False,Feature Gap,Datasite,False,36.0,FY2025-Q4
101223,5300,Harvey PLC,Pre-IPO / Private,Venue,1010,False,Mid-Atlantic,2025-02-20,2025-03-11,Closed Lost,0,8000.0,True,False,False,Timing - Not Ready,In-house Build,False,19.0,FY2025-Q1
101224,5154,Jackson-Lawson,Pre-IPO / Private,Venue,1007,False,West,2025-02-09,2025-03-14,Closed Won,100,53064.95,True,True,False,,,False,33.0,FY2025-Q1
101225,5244,Morgan-French,Large Cap Public,Venue,1006,False,Midwest,2025-10-28,2025-12-08,Closed Won,100,53148.17,True,True,False,,,False,41.0,FY2025-Q4
101226,5051,"Hensley, Powell and David",Large Cap Public,Venue,1010,False,Midwest,2024-11-19,2024-12-13,Closed Lost,0,63793.33,True,False,False,Budget Cut,Intralinks,False,24.0,FY2024-Q4
101227,5382,Kim Inc,Mid Cap Public,Venue,1018,True,Midwest,2025-02-14,2025-02-24,Closed Won,100,65352.93,True,True,False,,,False,10.0,FY2025-Q1
101228,5301,Herman-Walker,Mid Cap Public,Venue,1011,False,Midwest,2026-06-20,2026-06-30,Closed Lost,0,80578.95,True,False,False,No Decision / Stalled,Workiva,False,10.0,FY2026-Q2
101229,5387,"Hicks, Bullock and Bailey",Pre-IPO / Private,Venue,1006,False,Northeast,2024-10-16,2024-12-10,Closed Lost,0,8000.0,True,False,False,Timing - Not Ready,Ideagen/Q4,False,55.0,FY2024-Q4
101230,5429,Young-Allen,Private Equity,Venue,1007,False,Southeast,2024-07-30,2024-09-10,Closed Won,100,8000.0,True,True,False,,,False,42.0,FY2024-Q3
101231,5148,Curry Inc,Pre-IPO / Private,Venue,1011,False,Mid-Atlantic,2025-08-30,2025-10-12,Closed Won,100,17520.87,True,True,False,,,False,43.0,FY2025-Q4
101232,5460,King-Smith,Investment Bank,Venue,1009,False,Midwest,2026-06-15,2026-08-05,Qualification,25,29319.33,False,,False,,,False,,FY2026-Q3
101233,5309,Bass PLC,Investment Bank,Venue,1011,False,Southeast,2025-09-27,2025-11-10,Closed Won,100,50902.01,True,True,False,,,False,44.0,FY2025-Q4
101234,5211,"Walker, Hernandez and Baker",Investment Bank,Venue,1010,False,West,2024-12-06,2025-01-18,Closed Lost,0,50854.76,True,False,False,Timing - Not Ready,Intralinks,False,43.0,FY2025-Q1
101235,5073,"Patterson, Smith and Jones",Pre-IPO / Private,Venue,1009,False,Southeast,2026-05-27,2026-06-06,Closed Lost,0,34218.15,True,False,False,No Decision / Stalled,In-house Build,False,10.0,FY2026-Q2
101236,5278,Castaneda-Rodriguez,Large Cap Public,Venue,1009,False,West,2025-05-09,2025-07-04,Closed Lost,0,38915.29,True,False,False,No Decision / Stalled,Workiva,False,56.0,FY2025-Q3
101237,5139,Johnson-Rogers,Pre-IPO / Private,Venue,1011,False,Northeast,2025-02-09,2025-03-14,Closed Lost,0,36970.58,True,False,False,Timing - Not Ready,Ideagen/Q4,False,33.0,FY2025-Q1
101238,5275,Jones LLC,Private Equity,Venue,1008,False,Northeast,2026-06-09,2026-07-12,Proposal,60,9550.99,False,,False,,,False,,FY2026-Q3
101239,5093,Johnson-Carlson,Pre-IPO / Private,Venue,1011,False,Northeast,2025-07-24,2025-08-16,Closed Lost,0,16917.56,True,False,False,No Decision / Stalled,Workiva,False,23.0,FY2025-Q3
101240,5116,Hernandez Ltd,Mid Cap Public,Venue,1008,False,Northeast,2024-09-17,2024-11-02,Closed Won,100,72054.31,True,True,False,,,False,46.0,FY2024-Q4
101241,5283,Parsons-Hall,Large Cap Public,Venue,1006,False,Midwest,2024-09-04,2024-09-29,Closed Lost,0,36943.66,True,False,False,No Decision / Stalled,Intralinks,False,25.0,FY2024-Q3
101242,5185,"Tapia, Vaughn and Lee",Private Equity,Venue,1010,False,Texas/Central,2025-03-03,2025-04-11,Closed Won,100,29591.03,True,True,False,,,False,39.0,FY2025-Q2
101243,5164,Short-Garcia,Pre-IPO / Private,Venue,1008,False,Southeast,2025-11-07,2025-12-11,Closed Won,100,71063.3,True,True,False,,,False,34.0,FY2025-Q4
101244,5134,"Smith, Gilmore and Johnston",Investment Bank,Venue,1011,False,West,2025-11-24,2025-12-08,Closed Won,100,8000.0,True,True,False,,,False,14.0,FY2025-Q4
101245,5148,Curry Inc,Pre-IPO / Private,Venue,1008,False,Mid-Atlantic,2026-06-19,2026-07-15,Needs Analysis,40,38379.79,False,,False,,,False,,FY2026-Q3
101246,5185,"Tapia, Vaughn and Lee",Private Equity,Venue,1009,False,Texas/Central,2024-11-30,2025-01-10,Closed Lost,0,47431.56,True,False,False,Price,Datasite,False,41.0,FY2025-Q1
101247,5058,"Ferrell, Jones and Lewis",Mid Cap Public,Venue,1006,False,West,2024-09-18,2024-10-25,Closed Lost,0,40266.23,True,False,False,Lost to Competitor,Intralinks,False,37.0,FY2024-Q4
101248,5194,Sheppard LLC,Mid Cap Public,Venue,1010,False,Mid-Atlantic,2026-04-30,2026-06-05,Closed Lost,0,15829.41,True,False,False,Feature Gap,In-house Build,False,36.0,FY2026-Q2
101249,5102,"Parker, Ortiz and Powell",Investment Bank,Venue,1007,False,Southeast,2025-06-14,2025-07-18,Closed Won,100,43171.73,True,True,False,,,False,34.0,FY2025-Q3
101250,5055,"Edwards, Baker and Anderson",Large Cap Public,Venue,1020,True,Texas/Central,2025-09-14,2025-10-01,Closed Lost,0,65489.67,True,False,False,Budget Cut,Intralinks,False,17.0,FY2025-Q4
101251,5109,"Jackson, Miller and Robertson",Pre-IPO / Private,Venue,1019,True,Mid-Atlantic,2025-11-21,2025-12-29,Closed Lost,0,63763.58,True,False,False,Price,Donnelley Legacy/Manual Process,False,38.0,FY2025-Q4
101252,5170,Ramirez Group,Pre-IPO / Private,Venue,1008,False,Mid-Atlantic,2025-10-08,2025-11-19,Closed Won,100,48413.03,True,True,False,,,False,42.0,FY2025-Q4
101253,5361,Moore-Collins,Mid Cap Public,Venue,1006,False,Midwest,2026-02-10,2026-03-01,Closed Won,100,13801.83,True,True,False,,,False,19.0,FY2026-Q1
101254,5045,"Stanley, Tucker and Lee",Private Equity,Venue,1009,False,Northeast,2025-10-14,2025-11-24,Closed Lost,0,63786.38,True,False,False,Budget Cut,Toppan Merrill,False,41.0,FY2025-Q4
101255,5286,"Becker, Taylor and Davis",Pre-IPO / Private,Venue,1009,False,Northeast,2025-11-11,2025-12-20,Closed Won,100,29004.13,True,True,False,,,False,39.0,FY2025-Q4
101256,5326,"Fisher, Wilson and Brown",Mid Cap Public,Venue,1008,False,Midwest,2026-05-27,2026-06-29,Closed Lost,0,74449.26,True,False,False,Timing - Not Ready,Datasite,False,33.0,FY2026-Q2
101257,5149,Walker-Jones,Pre-IPO / Private,Venue,1010,False,Mid-Atlantic,2024-09-23,2024-10-15,Closed Lost,0,8000.0,True,False,False,Feature Gap,Workiva,False,22.0,FY2024-Q4
101258,5362,Frank-Bradley,Mid Cap Public,Venue,1011,False,Northeast,2026-04-20,2026-05-20,Closed Lost,0,51601.16,True,False,False,Price,Intralinks,False,30.0,FY2026-Q2
101259,5467,Carter Inc,Pre-IPO / Private,Venue,1006,False,Northeast,2026-02-03,2026-04-01,Closed Won,100,8000.0,True,True,False,,,False,57.0,FY2026-Q2
101260,5043,House-Glover,Large Cap Public,Venue,1019,True,Mid-Atlantic,2026-05-16,2026-06-10,Closed Won,100,13806.05,True,True,False,,,False,25.0,FY2026-Q2
101261,5044,Henderson-Bernard,Mid Cap Public,Venue,1020,True,Texas/Central,2024-10-19,2024-12-05,Closed Won,100,52642.6,True,True,False,,,False,47.0,FY2024-Q4
101262,5285,Byrd-Le,Large Cap Public,Venue,1006,False,West,2025-01-20,2025-02-18,Closed Won,100,66625.55,True,True,False,,,False,29.0,FY2025-Q1
101263,5342,Mcdaniel Group,Private Equity,Venue,1009,False,West,2025-02-02,2025-03-20,Closed Won,100,62592.78,True,True,False,,,False,46.0,FY2025-Q1
101264,5047,"Daniels, Adkins and Brown",Private Equity,Venue,1007,False,Midwest,2025-10-24,2025-11-19,Closed Won,100,46503.27,True,True,False,,,False,26.0,FY2025-Q4
101265,5300,Harvey PLC,Pre-IPO / Private,Venue,1008,False,Mid-Atlantic,2024-09-01,2024-09-26,Closed Lost,0,14269.69,True,False,False,Budget Cut,Intralinks,False,25.0,FY2024-Q3
101266,5361,Moore-Collins,Mid Cap Public,Venue,1011,False,Midwest,2025-02-01,2025-03-07,Closed Lost,0,102597.37,True,False,False,No Decision / Stalled,Toppan Merrill,False,34.0,FY2025-Q1
101267,5212,Jones and Sons,Large Cap Public,Venue,1008,False,Southeast,2024-09-23,2024-10-14,Closed Won,100,77160.87,True,True,False,,,False,21.0,FY2024-Q4
101268,5011,"Romero, Gonzalez and Brooks",Large Cap Public,Venue,1010,False,Texas/Central,2025-10-05,2025-11-08,Closed Won,100,24463.67,True,True,False,,,False,34.0,FY2025-Q4
101269,5392,Marshall-Elliott,Pre-IPO / Private,Venue,1006,False,West,2025-01-04,2025-01-30,Closed Lost,0,55908.14,True,False,False,Budget Cut,Datasite,False,26.0,FY2025-Q1
101270,5218,Davis Ltd,Investment Bank,Venue,1009,False,Mid-Atlantic,2024-12-15,2025-01-27,Closed Lost,0,52435.61,True,False,False,Feature Gap,Ideagen/Q4,False,43.0,FY2025-Q1
101271,5446,Blake Group,Large Cap Public,Venue,1011,False,Midwest,2026-06-13,2026-07-08,Proposal,60,8000.0,False,,False,,,False,,FY2026-Q3
101272,5394,"Downs, Morris and Maddox",Large Cap Public,Venue,1010,False,Mid-Atlantic,2026-01-25,2026-02-12,Closed Won,100,38269.27,True,True,False,,,False,18.0,FY2026-Q1
101273,5015,Allen-Allen,Pre-IPO / Private,Venue,1007,False,West,2026-05-14,2026-06-04,Closed Won,100,71626.31,True,True,False,,,False,21.0,FY2026-Q2
